,MANGAS VERDES,7,3,AARON,CIUDAD JARDIN,1,CL,3
,MANGAS VERDES,7,3,AARON,CIUDAD JARDIN,2,CL,4
,CENTRO HISTORICO,14,1,ABADIA SANTA ANA,CENTRO,1,CL,5
,CENTRO HISTORICO,14,1,ABADIA SANTA ANA,CENTRO,2,CL,4
,VALLE DE LOS GALANES,28,2,ABARBANELL,ESTE,1,CL,7
,VALLE DE LOS GALANES,28,2,ABARBANELL,ESTE,2,CL,6
,SANCHEZ BLANCA,106,6,ABDERRAMAN,CRUZ DE HUMILLADERO,1,CL,27
,SANCHEZ BLANCA,106,6,ABDERRAMAN,CRUZ DE HUMILLADERO,2,CL,72
,SANTA AGUEDA,84,9,ABEDUL,CAMPANILLAS,1,CL,21
,DSMO DM CAMPANILLAS,84,9,ABEDUL,CAMPANILLAS,23,CL,43
,SANTA AGUEDA,84,9,ABEDUL,CAMPANILLAS,2,CL,20
,DSMO DM CAMPANILLAS,84,9,ABEDUL,CAMPANILLAS,22,CL,74
,PORTADA ALTA,98,6,ABEJARUCO,CRUZ DE HUMILLADERO,1,CL,9
,PORTADA ALTA,98,6,ABEJARUCO,CRUZ DE HUMILLADERO,2,CL,6
,SANTA ROSALIA,105,9,ABEL,CAMPANILLAS,1,CL,3
,SANTA ROSALIA,105,9,ABEL,CAMPANILLAS,2,CL,2
,GUADALMAR,109,8,ABEL SANCHEZ,CHURRIANA,1,PJE,13
,GUADALMAR,109,8,ABEL SANCHEZ,CHURRIANA,2,PJE,20
,GUADALMAR,108,8,ABEL SANCHEZ,CHURRIANA,1,PSO,31
,GUADALMAR,108,8,ABEL SANCHEZ,CHURRIANA,2,PSO,30
,SANCHEZ BLANCA,107,6,ABENTOFAIL,CRUZ DE HUMILLADERO,1,CL,27
,SANCHEZ BLANCA,107,6,ABENTOFAIL,CRUZ DE HUMILLADERO,2,CL,28
,EL TOMILLAR,112,10,ABETOS,PUERTO DE LA TORRE,1,CL,33
,EL TOMILLAR,112,10,ABETOS,PUERTO DE LA TORRE,2,CL,42
,CIUDAD JARD�N,126,3,ABINDARRAEZ,CIUDAD JARDIN,1,CL,3
,CIUDAD JARD�N,126,3,ABINDARRAEZ,CIUDAD JARDIN,2,CL,4
,HACIENDA BIZCOCHERO,21436,11,ABOGADO DE OFICIO,TEATINOS-UNIVERSIDAD,1,AV,1
,HACIENDA BIZCOCHERO,21436,11,ABOGADO DE OFICIO,TEATINOS-UNIVERSIDAD,2,AV,2
,25 A�OS DE PAZ,140,7,ABOGADO FEDERICO ORELLANA TOLEDANO,CARRETERA DE CADIZ,1,CL,11
,ALASKA,140,7,ABOGADO FEDERICO ORELLANA TOLEDANO,CARRETERA DE CADIZ,13,CL,25
,HUELIN,140,7,ABOGADO FEDERICO ORELLANA TOLEDANO,CARRETERA DE CADIZ,2,CL,20
,EL PALO,76692,2,ABOGADO VICTORIANO FRIAS,ESTE,1,CL,25
,EL PALO,76692,2,ABOGADO VICTORIANO FRIAS,ESTE,2,CL,28
,MANGAS VERDES,147,3,ABRAHAM,CIUDAD JARDIN,1,CL,5
,MANGAS VERDES,147,3,ABRAHAM,CIUDAD JARDIN,2,CL,6
,PORTADA ALTA,154,6,ABUBILLA,CRUZ DE HUMILLADERO,1,CL,5
,PORTADA ALTA,154,6,ABUBILLA,CRUZ DE HUMILLADERO,2,CL,4
,SANTA ISABEL,168,7,ABUL BEKA,CARRETERA DE CADIZ,1,CL,17
,SANTA ISABEL,168,7,ABUL BEKA,CARRETERA DE CADIZ,2,CL,32
,LAS ACACIAS,224,2,ACACIAS,ESTE,1,PSO,19
,LAS ACACIAS,224,2,ACACIAS,ESTE,2,PSO,26
,GUADALMAR,196,8,ACACIAS DE GUADALMAR,CHURRIANA,1,CL,169
,GUADALMAR,196,8,ACACIAS DE GUADALMAR,CHURRIANA,2,CL,42
,EL TORCAL,225,7,ACANTO,CARRETERA DE CADIZ,1,CL,1
,SAN CARLOS CONDOTE,225,7,ACANTO,CARRETERA DE CADIZ,2,CL,4
,FUENTE ALEGRE,227,10,ACCION,PUERTO DE LA TORRE,1,CL,7
,HUERTA NUEVA-PTO TORRE,227,10,ACCION,PUERTO DE LA TORRE,2,CL,8
,CARLOS HAYA,238,4,ACEBUCHE,BAILEN-MIRAFLORES,1,CL,1
,CARLOS HAYA,238,4,ACEBUCHE,BAILEN-MIRAFLORES,2,CL,2
,SAN JULIAN,245,8,ACEITERO,CHURRIANA,1,CL,3
,SAN JULIAN,245,8,ACEITERO,CHURRIANA,2,CL,4
,SIERRA BLANQUILLA,252,1,ACEITUNAS LAS,CENTRO,1,CL,13
,SIERRA BLANQUILLA,252,1,ACEITUNAS LAS,CENTRO,2,CL,6
,EL OLIVAR,280,8,ACEITUNO,CHURRIANA,1,CL,21
,EL OLIVAR,280,8,ACEITUNO,CHURRIANA,2,CL,40
,HUELIN,308,7,ACEQUIA,CARRETERA DE CADIZ,1,CL,13
,HUELIN,308,7,ACEQUIA,CARRETERA DE CADIZ,2,CL,6
,SAGRADA FAMILIA,322,3,ACINIPO,CIUDAD JARDIN,1,PL,3
,SAGRADA FAMILIA,322,3,ACINIPO,CIUDAD JARDIN,2,PL,2
,PARQ EMP TREVENEZ,323,9,ACTRIZ AMELIA DE LA TORRE,CAMPANILLAS,1,CL,21
,PARQ EMP TREVENEZ,323,9,ACTRIZ AMELIA DE LA TORRE,CAMPANILLAS,2,CL,42
,EL DUENDE,325,6,ACTRIZ LA TIRANA,CRUZ DE HUMILLADERO,1,CL,3
,EL DUENDE,325,6,ACTRIZ LA TIRANA,CRUZ DE HUMILLADERO,2,CL,2
,OROZCO,329,10,ACTRIZ RAFAELA APARICIO,PUERTO DE LA TORRE,1,CL,9
,OROZCO,329,10,ACTRIZ RAFAELA APARICIO,PUERTO DE LA TORRE,2,CL,38
,CIUDAD JARD�N,336,3,ACTRIZ ROSARIO PINO,CIUDAD JARDIN,1,CL,41
,SEGALERVA,336,1,ACTRIZ ROSARIO PINO,CENTRO,2,CL,44
,MONTE DORADO,350,3,ACTUALIDAD,CIUDAD JARDIN,1,CL,11
,MONTE DORADO,350,3,ACTUALIDAD,CIUDAD JARDIN,2,CL,20
,SANTA MARTA,364,6,ADAJA,CRUZ DE HUMILLADERO,1,CL,5
,SANTA MARTA,364,6,ADAJA,CRUZ DE HUMILLADERO,2,CL,10
,LA TRINIDAD,392,1,ADELA QUIGUISOLA,CENTRO,1,CL,11
,LA TRINIDAD,392,1,ADELA QUIGUISOLA,CENTRO,2,CL,14
,SAN JOSE,441,3,ADELFILLA DE LA,CIUDAD JARDIN,1,CMNO,9
,SAN JOSE,441,3,ADELFILLA DE LA,CIUDAD JARDIN,2,CMNO,16
,LOMAS DE SAN ANTON,444,2,ADOLFO MARSILLACH,ESTE,1,CL,3
,PINARES DE SAN ANT�N,444,2,ADOLFO MARSILLACH,ESTE,5,CL,5
,LOMAS DE SAN ANTON,444,2,ADOLFO MARSILLACH,ESTE,7,CL,27
,LOMAS DE SAN ANTON,444,2,ADOLFO MARSILLACH,ESTE,2,CL,26
,IND SIEMENS,82683,6,ADOLFO SANCHEZ VAZQUEZ,CRUZ DE HUMILLADERO,1,CL,5
,IND SIEMENS,82683,6,ADOLFO SANCHEZ VAZQUEZ,CRUZ DE HUMILLADERO,2,CL,2
,DOS HERMANAS,21654,7,ADOLFO SUAREZ,CARRETERA DE CADIZ,1,BV,67
,NUEVO SAN ANDRES 1,21654,7,ADOLFO SUAREZ,CARRETERA DE CADIZ,69,BV,95
,POL IND RONDA EXTERIOR,21654,6,ADOLFO SUAREZ,CRUZ DE HUMILLADERO,2,BV,32
,EL DUENDE,21654,6,ADOLFO SUAREZ,CRUZ DE HUMILLADERO,34,BV,34
,CAMPANILLAS,40277,9,ADONIS,CAMPANILLAS,1,CL,31
,CAMPANILLAS,40277,9,ADONIS,CAMPANILLAS,2,CL,6
,CRUZ DEL HUMILLADERO,448,6,ADRA,CRUZ DE HUMILLADERO,1,PJE,7
,CRUZ DEL HUMILLADERO,448,6,ADRA,CRUZ DE HUMILLADERO,2,PJE,6
,CENTRO HISTORICO,504,1,ADUANA,CENTRO,1,PL,3
,CENTRO HISTORICO,504,1,ADUANA,CENTRO,2,PL,4
,CAMPANILLAS,476,9,ADUANAS,CAMPANILLAS,1,CL,17
,CAMPANILLAS,476,9,ADUANAS,CAMPANILLAS,2,CL,18
,IND SAN MIGUEL,532,8,AEROCLUB,CHURRIANA,1,CTRA,7
,AEROPUERTO BASE AEREA,532,8,AEROCLUB,CHURRIANA,2,CTRA,26
,IND SAN MIGUEL,532,8,AEROCLUB,CHURRIANA,28,CTRA,28
,SALINAS,546,10,AEROLITO,PUERTO DE LA TORRE,1,CL,3
,SALINAS,546,10,AEROLITO,PUERTO DE LA TORRE,2,CL,6
,EL HIGUERAL,51796,7,AFGANISTAN,CARRETERA DE CADIZ,1,CL,3
,EL HIGUERAL,51796,7,AFGANISTAN,CARRETERA DE CADIZ,2,CL,2
,LA ROCA,21652,5,AFICION MALAGUISTA,PALMA-PALMILLA,1,GTA,1
,LA ROCA,21652,5,AFICION MALAGUISTA,PALMA-PALMILLA,2,GTA,2
,CENTRO HISTORICO,560,1,AFLIGIDOS,CENTRO,1,CL,5
,CENTRO HISTORICO,560,1,AFLIGIDOS,CENTRO,2,CL,2
,ARROYO ESPA�A,5689,10,AFRODITA,PUERTO DE LA TORRE,1,CL,29
,ARROYO ESPA�A,5689,10,AFRODITA,PUERTO DE LA TORRE,2,CL,20
,EL CORTIJUELO JUNTA CAMINOS,567,10,AGAPANTO,PUERTO DE LA TORRE,1,CL,15
,DISEMINADO DM P DE LA TORRE,567,10,AGAPANTO,PUERTO DE LA TORRE,17,CL,27
,EL CORTIJUELO JUNTA CAMINOS,567,10,AGAPANTO,PUERTO DE LA TORRE,2,CL,20
,COLMENAREJO,588,9,AGATA,CAMPANILLAS,1,CL,3
,DSMO DM CAMPANILLAS,588,9,AGATA,CAMPANILLAS,5,CL,59
,COLMENAREJO,588,9,AGATA,CAMPANILLAS,2,CL,12
,DSMO DM CAMPANILLAS,588,9,AGATA,CAMPANILLAS,14,CL,70
,SAN JOSE DEL VISO,602,6,AGATHA CHRISTIE,CRUZ DE HUMILLADERO,1,CL,13
,SAN JOSE DEL VISO,602,6,AGATHA CHRISTIE,CRUZ DE HUMILLADERO,2,CL,12
,COLMENAREJO,616,9,AGATITA,CAMPANILLAS,1,CL,17
,COLMENAREJO,616,9,AGATITA,CAMPANILLAS,2,CL,20
,EL OLIVAR,644,8,AGROPECUARIO DE REALENGA,CHURRIANA,1,CMNO,19
,SANTA TECLA,644,8,AGROPECUARIO DE REALENGA,CHURRIANA,2,CMNO,2
,EL OLIVAR,644,8,AGROPECUARIO DE REALENGA,CHURRIANA,4,CMNO,4
,LA VICTORIA,680,1,AGUA,CENTRO,1,CL,23
,LA VICTORIA,680,1,AGUA,CENTRO,2,CL,26
,OLIAS,36470,2,AGUA,ESTE,1,PL,5
,OLIAS,36470,2,AGUA,ESTE,2,PL,10
,CIUDAD JARD�N,700,3,AGUACATES LOS,CIUDAD JARDIN,1,CL,5
,LOS CIPRESES,700,3,AGUACATES LOS,CIUDAD JARDIN,7,CL,17
,LOS CIPRESES,700,3,AGUACATES LOS,CIUDAD JARDIN,2,CL,24
,DSMO DM ESTE,80653,2,AGUACIL,ESTE,1,DSMO,1
,DSMO DM PALMA-PALMILLA,81709,5,AGUELITO EL,PALMA-PALMILLA,1,DSMO,1
,EL TOMILLAR,728,10,AGUILA,PUERTO DE LA TORRE,1,CL,19
,EL TOMILLAR,728,10,AGUILA,PUERTO DE LA TORRE,2,CL,14
,JARAZMIN,756,2,AGUILA MARINA,ESTE,1,CL,13
,JARAZMIN,756,2,AGUILA MARINA,ESTE,2,CL,12
,DSMO DM PALMA-PALMILLA,81769,5,AGUILAR,PALMA-PALMILLA,1,DSMO,1
,EL PALO,784,2,AGUILAR Y CANO,ESTE,1,CL,21
,EL PALO,784,2,AGUILAR Y CANO,ESTE,2,CL,22
,SAN JULIAN,798,8,AGUILITA,CHURRIANA,1,CL,3
,SAN JULIAN,798,8,AGUILITA,CHURRIANA,2,CL,4
,POL IND MI MALAGA,826,8,AGUJETA,CHURRIANA,1,CL,3
,POL IND MI MALAGA,826,8,AGUJETA,CHURRIANA,2,CL,4
,REGIO,840,7,AGUSTIN DURAN,CARRETERA DE CADIZ,1,CL,13
,REGIO,840,7,AGUSTIN DURAN,CARRETERA DE CADIZ,2,CL,18
,LA UNION,854,6,AGUSTIN MARTIN CARRION,CRUZ DE HUMILLADERO,1,CL,15
,LA UNION,854,6,AGUSTIN MARTIN CARRION,CRUZ DE HUMILLADERO,2,CL,8
,PARQUE AYALA,72758,7,AGUSTIN MONTES FUENTES,CARRETERA DE CADIZ,1,CL,7
,PARQUE AYALA,72758,7,AGUSTIN MONTES FUENTES,CARRETERA DE CADIZ,2,CL,6
,LA VICTORIA,26964,1,AGUSTIN MORETO,CENTRO,1,CL,15
,LA VICTORIA,26964,1,AGUSTIN MORETO,CENTRO,2,CL,18
,PERCHEL NORTE,868,1,AGUSTIN PAREJO,CENTRO,1,CL,47
,PERCHEL NORTE,868,1,AGUSTIN PAREJO,CENTRO,2,CL,24
,DSMO DM ESTE,80582,2,AHUMADA LA,ESTE,1,DSMO,1
,COLMENAREJO,891,9,AIDA,CAMPANILLAS,1,CL,7
,COLMENAREJO,891,9,AIDA,CAMPANILLAS,2,CL,10
,LA FABRICA,938,9,ALABASTRO,CAMPANILLAS,1,CL,23
,LA FABRICA,938,9,ALABASTRO,CAMPANILLAS,2,CL,12
,SANTA MARTA,987,6,ALAGON,CRUZ DE HUMILLADERO,1,CL,7
,SANTA MARTA,987,6,ALAGON,CRUZ DE HUMILLADERO,2,CL,8
,LA MERCED,980,1,ALAMOS,CENTRO,1,CL,47
,CENTRO HISTORICO,980,1,ALAMOS,CENTRO,2,CL,42
,EL MOLINILLO,1008,1,ALARCON,CENTRO,1,CL,7
,EL MOLINILLO,1008,1,ALARCON,CENTRO,2,CL,8
,DSMO DM ESTE,80449,2,ALARCON,ESTE,1,DSMO,1
,CENTRO HISTORICO,1036,1,ALARCON LUJAN,CENTRO,1,CL,15
,CENTRO HISTORICO,1036,1,ALARCON LUJAN,CENTRO,2,CL,12
,MIRAFLORES DEL PALO,1092,2,ALAVA,ESTE,1,CL,35
,MIRAFLORES DEL PALO,1092,2,ALAVA,ESTE,2,CL,30
,SIXTO,1106,7,ALAY,CARRETERA DE CADIZ,1,CL,5
,SIXTO,1106,7,ALAY,CARRETERA DE CADIZ,2,CL,8
,VISTAFRANCA,1120,7,ALAZORES,CARRETERA DE CADIZ,1,CL,9
,VISTAFRANCA,1120,7,ALAZORES,CARRETERA DE CADIZ,2,CL,8
,SUAREZ,1148,4,ALBACETE,BAILEN-MIRAFLORES,1,CL,17
,LOS CASTILLEJOS,1148,4,ALBACETE,BAILEN-MIRAFLORES,19,CL,19
,SUAREZ,1148,4,ALBACETE,BAILEN-MIRAFLORES,2,CL,6
,PAVERO,1148,4,ALBACETE,BAILEN-MIRAFLORES,8,CL,10
,LOS CASTILLEJOS,1148,4,ALBACETE,BAILEN-MIRAFLORES,12,CL,60
,4 DE DICIEMBRE,1162,6,ALBAHACA,CRUZ DE HUMILLADERO,1,CL,5
,4 DE DICIEMBRE,1162,6,ALBAHACA,CRUZ DE HUMILLADERO,2,CL,6
,DSMO DM ESTE,80761,2,ALBAHACA LA,ESTE,1,DSMO,1
,POL COM VALDICIO,1134,7,ALBAN BERG,CARRETERA DE CADIZ,1,CL,7
,POL IND GUADALJAIRE,1134,7,ALBAN BERG,CARRETERA DE CADIZ,9,CL,9
,POL IND CARRANZA,1134,7,ALBAN BERG,CARRETERA DE CADIZ,11,CL,17
,POL IND CARRANZA,1134,7,ALBAN BERG,CARRETERA DE CADIZ,2,CL,14
,POL IND CARAMBUCO,1170,9,ALBANIA,CAMPANILLAS,1,CL,5
,POL IND CARAMBUCO,1170,9,ALBANIA,CAMPANILLAS,2,CL,6
,SAN JUAN-EL ALBARICOCAL,1176,8,ALBARICOCAL EL,CHURRIANA,1,CL,15
,SAN JUAN-EL ALBARICOCAL,1176,8,ALBARICOCAL EL,CHURRIANA,2,CL,14
,EL RETIRO,82338,8,ALBARICOCAL EL,CHURRIANA,1,DSMO,1
,DSMO DM CHURRIANA,82338,8,ALBARICOCAL EL,CHURRIANA,3,DSMO,3
,EL RETIRO,82338,8,ALBARICOCAL EL,CHURRIANA,2,DSMO,2
,DSMO DM CHURRIANA,82338,8,ALBARICOCAL EL,CHURRIANA,4,DSMO,4
,SEGALERVA,1204,1,ALBENIZ,CENTRO,1,CL,23
,LAS FLORES,1204,3,ALBENIZ,CIUDAD JARDIN,25,CL,43
,SEGALERVA,1204,1,ALBENIZ,CENTRO,2,CL,26
,SAN MIGUEL,1204,1,ALBENIZ,CENTRO,28,CL,40
,CIUDAD JARD�N,1232,3,ALBERCA,CIUDAD JARDIN,1,CL,7
,CIUDAD JARD�N,1232,3,ALBERCA,CIUDAD JARDIN,2,CL,10
,SANTA MARTA,1246,6,ALBERCHE,CRUZ DE HUMILLADERO,1,CL,3
,SANTA MARTA,1246,6,ALBERCHE,CRUZ DE HUMILLADERO,2,CL,4
,PERCHEL SUR,1250,1,ALBERT CAMUS,CENTRO,1,GTA,1
,LA AURORA,1250,6,ALBERT CAMUS,CRUZ DE HUMILLADERO,3,GTA,3
,PERCHEL SUR,1250,1,ALBERT CAMUS,CENTRO,2,GTA,2
,POL ALAMEDA,1250,6,ALBERT CAMUS,CRUZ DE HUMILLADERO,4,GTA,4
,CIUDAD UNIVERSITARIA,1251,11,ALBERT EINSTEIN,TEATINOS-UNIVERSIDAD,1,CL,3
,CIUDAD UNIVERSITARIA,1251,11,ALBERT EINSTEIN,TEATINOS-UNIVERSIDAD,2,CL,4
,CORTIJO VALLEJO,1253,7,ALBERTILLAS,CARRETERA DE CADIZ,1,CL,7
,CORTIJO VALLEJO,1253,7,ALBERTILLAS,CARRETERA DE CADIZ,2,CL,8
,FUENTE ALEGRE,1255,10,ALBERTO DURERO,PUERTO DE LA TORRE,1,CL,7
,FUENTE ALEGRE,1255,10,ALBERTO DURERO,PUERTO DE LA TORRE,2,CL,4
,LA MOSCA,1256,2,ALBERTO GINASTERA,ESTE,1,CL,39
,LA MOSCA,1256,2,ALBERTO GINASTERA,ESTE,2,CL,36
,25 A�OS DE PAZ,1257,7,ALBERTO INSUA,CARRETERA DE CADIZ,1,CL,1
,25 A�OS DE PAZ,1257,7,ALBERTO INSUA,CARRETERA DE CADIZ,2,CL,2
,PEDREGALEJO,1260,2,ALBERTO LISTA,ESTE,1,CL,13
,PEDREGALEJO,1260,2,ALBERTO LISTA,ESTE,2,CL,8
,HACIENDA PLATERO,1278,8,ALBERTO PELAEZ DOMINGUEZ,CHURRIANA,1,CL,17
,HACIENDA PLATERO,1278,8,ALBERTO PELAEZ DOMINGUEZ,CHURRIANA,2,CL,26
,PLAYA VIRGINIA,35878,2,ALBERTO SUAREZ "PIPI",ESTE,1,JDIN,1
,PLAYA VIRGINIA,35878,2,ALBERTO SUAREZ "PIPI",ESTE,2,JDIN,2
,PARQ EMP TREVENEZ,1297,9,ALBINONI,CAMPANILLAS,1,CL,3
,PARQ EMP TREVENEZ,1297,9,ALBINONI,CAMPANILLAS,2,CL,10
,EL TORCAL,21553,7,ALBORADA,CARRETERA DE CADIZ,1,PJE,1
,EL TORCAL,21553,7,ALBORADA,CARRETERA DE CADIZ,2,PJE,2
,CAMPANILLAS,1288,9,ALCABALAS,CAMPANILLAS,1,CL,11
,CAMPANILLAS,1288,9,ALCABALAS,CAMPANILLAS,2,CL,16
,DISEMINADO DM P DE LA TORRE,21629,10,ALCABUCEROS DE LOS,PUERTO DE LA TORRE,1,CMNO,81
,DISEMINADO DM P DE LA TORRE,21629,10,ALCABUCEROS DE LOS,PUERTO DE LA TORRE,2,CMNO,72
,SAN MIGUEL,1316,1,ALCAIDE DE LOS DONCELES,CENTRO,1,CL,23
,SAN MIGUEL,1316,1,ALCAIDE DE LOS DONCELES,CENTRO,2,CL,14
,NUEVO SAN ANDRES 1,1330,7,ALCALARE�O,CARRETERA DE CADIZ,1,CL,9
,NUEVO SAN ANDRES 1,1330,7,ALCALARE�O,CARRETERA DE CADIZ,2,CL,10
,SAGRADA FAMILIA,1344,3,ALCALDE ALBERT POMATA,CIUDAD JARDIN,1,CL,3
,SAGRADA FAMILIA,1344,3,ALCALDE ALBERT POMATA,CIUDAD JARDIN,2,CL,4
,PARQ EMP EL VISO,1372,6,ALCALDE ANDRES VILCHEZ,CRUZ DE HUMILLADERO,1,CL,17
,PARQ EMP EL VISO,1372,6,ALCALDE ANDRES VILCHEZ,CRUZ DE HUMILLADERO,2,CL,22
,CEMENTERIO SAN RAFAEL,1400,6,ALCALDE ANTONIO VERDEJO,CRUZ DE HUMILLADERO,1,CL,17
,TIRO DE PICHON,1400,6,ALCALDE ANTONIO VERDEJO,CRUZ DE HUMILLADERO,19,CL,41
,IND ALCALDE DIAZ ZAFRA,1400,6,ALCALDE ANTONIO VERDEJO,CRUZ DE HUMILLADERO,2,CL,26
,CEMENTERIO SAN RAFAEL,1400,6,ALCALDE ANTONIO VERDEJO,CRUZ DE HUMILLADERO,28,CL,28
,IND ALCALDE DIAZ ZAFRA,1400,6,ALCALDE ANTONIO VERDEJO,CRUZ DE HUMILLADERO,30,CL,46
,SAN RAFAEL,1400,6,ALCALDE ANTONIO VERDEJO,CRUZ DE HUMILLADERO,48,CL,54
,SEGALERVA,65072,1,ALCALDE BAEZA MEDINA,CENTRO,1,CL,9
,SEGALERVA,65072,1,ALCALDE BAEZA MEDINA,CENTRO,2,CL,6
,HERRERA ORIA,1428,3,ALCALDE BARRANCO CORDOBA,CIUDAD JARDIN,1,CL,5
,HERRERA ORIA,1428,3,ALCALDE BARRANCO CORDOBA,CIUDAD JARDIN,2,CL,4
,PARQ EMP EL VISO,1442,6,ALCALDE BERNARDO MELENDEZ,CRUZ DE HUMILLADERO,1,CL,25
,PARQ EMP EL VISO,1442,6,ALCALDE BERNARDO MELENDEZ,CRUZ DE HUMILLADERO,2,CL,22
,IND ALCALDE DIAZ ZAFRA,1456,6,ALCALDE CORRO DE BRESCA,CRUZ DE HUMILLADERO,1,CL,13
,IND ALCALDE DIAZ ZAFRA,1456,6,ALCALDE CORRO DE BRESCA,CRUZ DE HUMILLADERO,2,CL,2
,SAN RAFAEL,1456,6,ALCALDE CORRO DE BRESCA,CRUZ DE HUMILLADERO,4,CL,8
,HERRERA ORIA,2072,3,ALCALDE DE LAS PE�AS RODRIGUEZ,CIUDAD JARDIN,1,CL,7
,SAGRADA FAMILIA,2072,3,ALCALDE DE LAS PE�AS RODRIGUEZ,CIUDAD JARDIN,9,CL,11
,HERRERA ORIA,2072,3,ALCALDE DE LAS PE�AS RODRIGUEZ,CIUDAD JARDIN,2,CL,8
,SAGRADA FAMILIA,2072,3,ALCALDE DE LAS PE�AS RODRIGUEZ,CIUDAD JARDIN,10,CL,10
,HERRERA ORIA,2086,3,ALCALDE DE LAS PE�AS RODRIGUEZ,CIUDAD JARDIN,1,PJE,3
,HERRERA ORIA,2086,3,ALCALDE DE LAS PE�AS RODRIGUEZ,CIUDAD JARDIN,2,PJE,6
,IND ALCALDE DIAZ ZAFRA,1484,6,ALCALDE DIAZ ZAFRA,CRUZ DE HUMILLADERO,1,CL,31
,SAN RAFAEL,1484,6,ALCALDE DIAZ ZAFRA,CRUZ DE HUMILLADERO,33,CL,47
,SAN RAFAEL,1484,6,ALCALDE DIAZ ZAFRA,CRUZ DE HUMILLADERO,2,CL,26
,CIUDAD JARD�N,1526,3,ALCALDE EDUARDO CARVAJAL,CIUDAD JARDIN,1,CL,27
,PARQUE DEL SUR,1526,3,ALCALDE EDUARDO CARVAJAL,CIUDAD JARDIN,2,CL,10
,SAGRADA FAMILIA,1512,3,ALCALDE ENCINA CANDEBAT,CIUDAD JARDIN,1,CL,7
,SAGRADA FAMILIA,1512,3,ALCALDE ENCINA CANDEBAT,CIUDAD JARDIN,2,CL,8
,SAN RAFAEL,1533,6,ALCALDE ENRIQUE GOMEZ RODRIGUEZ,CRUZ DE HUMILLADERO,1,PL,9
,SAN RAFAEL,1533,6,ALCALDE ENRIQUE GOMEZ RODRIGUEZ,CRUZ DE HUMILLADERO,2,PL,8
,COLINAS DEL LIMONAR,1536,2,ALCALDE EUGENIO ENTRAMBASAGUAS,ESTE,1,CL,37
,COLINAS DEL LIMONAR,1536,2,ALCALDE EUGENIO ENTRAMBASAGUAS,ESTE,2,CL,36
,PARQ EMP EL VISO,1540,6,ALCALDE GARCIA ASENSIO,CRUZ DE HUMILLADERO,1,CL,19
,PARQ EMP EL VISO,1540,6,ALCALDE GARCIA ASENSIO,CRUZ DE HUMILLADERO,2,CL,18
,IND ALCALDE DIAZ ZAFRA,1568,6,ALCALDE GARCIA SEGOVIA,CRUZ DE HUMILLADERO,1,CL,7
,IND ALCALDE DIAZ ZAFRA,1568,6,ALCALDE GARCIA SEGOVIA,CRUZ DE HUMILLADERO,2,CL,8
,PARQ EMP EL VISO,1596,6,ALCALDE GARRET Y SOUTO,CRUZ DE HUMILLADERO,1,CL,97
,PARQ EMP EL VISO,1596,6,ALCALDE GARRET Y SOUTO,CRUZ DE HUMILLADERO,2,CL,92
,PARQ EMP EL VISO,1624,6,ALCALDE GOMEZ DE LA RIVA,CRUZ DE HUMILLADERO,1,CL,35
,PARQ EMP EL VISO,1624,6,ALCALDE GOMEZ DE LA RIVA,CRUZ DE HUMILLADERO,2,CL,30
,PARQ EMP EL VISO,1652,6,ALCALDE GOMEZ GOMEZ,CRUZ DE HUMILLADERO,1,CL,79
,PARQ EMP EL VISO,1652,6,ALCALDE GOMEZ GOMEZ,CRUZ DE HUMILLADERO,2,CL,92
,PARQ EMP EL VISO,1680,6,ALCALDE GUILLERMO REIN,CRUZ DE HUMILLADERO,1,CL,135
,PARQ EMP EL VISO,1680,6,ALCALDE GUILLERMO REIN,CRUZ DE HUMILLADERO,2,CL,162
,COLONIA SANTA INES,1708,11,ALCALDE GUTIERREZ BUENO,TEATINOS-UNIVERSIDAD,1,CL,11
,LOS MOLINOS,1708,11,ALCALDE GUTIERREZ BUENO,TEATINOS-UNIVERSIDAD,13,CL,21
,COLONIA SANTA INES,1708,11,ALCALDE GUTIERREZ BUENO,TEATINOS-UNIVERSIDAD,2,CL,8
,LOS MOLINOS,1708,11,ALCALDE GUTIERREZ BUENO,TEATINOS-UNIVERSIDAD,10,CL,20
,POL IND CARRANZA,1736,7,ALCALDE ISIDORO ENCISO,CARRETERA DE CADIZ,1,CL,11
,POL IND CARRANZA,1736,7,ALCALDE ISIDORO ENCISO,CARRETERA DE CADIZ,2,CL,16
,ARDIRA,1764,7,ALCALDE JOAQUIN ALONSO,CARRETERA DE CADIZ,1,CL,7
,VISTAFRANCA,1764,7,ALCALDE JOAQUIN ALONSO,CARRETERA DE CADIZ,9,CL,31
,VISTAFRANCA,1764,7,ALCALDE JOAQUIN ALONSO,CARRETERA DE CADIZ,2,CL,32
,VISTAFRANCA,1775,7,ALCALDE JOAQUIN ALONSO,CARRETERA DE CADIZ,1,PJE,7
,VISTAFRANCA,1775,7,ALCALDE JOAQUIN ALONSO,CARRETERA DE CADIZ,2,PJE,18
,JARDIN DE MALAGA,1792,3,ALCALDE JOAQUIN QUILES,CIUDAD JARDIN,1,CL,31
,JARDIN DE MALAGA,1792,3,ALCALDE JOAQUIN QUILES,CIUDAD JARDIN,2,CL,22
,CIUDAD JARD�N,1799,3,ALCALDE JOSE HERNANDEZ,CIUDAD JARDIN,1,CL,3
